frame_index,stabilize_dx,stabilize_dy,stabilize_da,outlier_factor
1152,-79.16396,10.053431,-0.02688343,1
1153,-81.2718,10.842503,-0.02426173,1
1154,-81.85774,11.140104,-0.02140817,1
1155,-81.321236,10.203136,-0.018172476,1
1156,-81.200516,6.928574,-0.011785744,1
1157,-81.02389,3.8840652,-0.0057569784,1
1158,-79.97633,2.4170394,-0.0014210697,1
1159,-78.9511,1.0424466,0.0037470069,1
1160,-79.72649,-2.44565,0.011401738,1
1161,-80.11485,-5.0795097,0.018440496,1
1162,-79.46459,-5.413723,0.022185043,1
1163,-79.2673,-5.577542,0.026349368,1
1164,-78.15605,-4.1751356,0.027678996,1
1165,-77.20728,-2.9857883,0.030431274,1
1166,-76.60244,-2.0643163,0.032917038,1
1167,-76.9859,-0.8148885,0.035520166,1
1168,-77.49487,0.7489655,0.038169436,1
1169,-77.49978,2.7948966,0.039283648,1
1170,-78.9658,3.39484,0.042533305,1
1171,-78.61347,5.274645,0.04486876,1
1172,-78.06158,6.653712,0.047069024,1
1173,-78.714355,7.4248366,0.050409,1
1174,-79.24091,8.961752,0.052118663,1
1175,-78.98622,11.433306,0.052270778,1
1176,-78.31872,14.155929,0.052491195,1
1177,-78.26314,16.772854,0.05307835,1
1178,-78.30943,20.331713,0.051929776,1
1179,-78.4156,23.979715,0.05046981,1
1180,-78.871796,27.873943,0.04845139,1
1181,-78.75337,32.92087,0.045017686,1
1182,-76.976654,38.735268,0.04045312,1
1183,-75.234924,44.27027,0.035328366,1
1184,-73.59787,48.05132,0.030559417,1
1185,-72.265884,51.994164,0.025951473,1
1186,-70.3162,56.542416,0.019313265,1
1187,-67.13875,61.507885,0.013177124,1
1188,-64.344604,66.28625,0.0065395525,1
1189,-63.039177,69.91714,-5.427748e-05,1
1190,-60.500854,75.1285,-0.008278751,1
1191,-56.22707,82.814735,-0.018594543,1
1192,-53.166756,89.66115,-0.022145025,1
1193,-48.207348,98.64538,-0.033736993,1
1194,-43.451103,106.1767,-0.04332896,1
1195,-40.005898,111.56883,-0.050946962,1
1196,-39.146664,114.5168,-0.056282133,1
1197,-37.930588,118.17701,-0.061908614,1
1198,-34.725132,123.99913,-0.07019916,1
1199,-31.890457,129.01366,-0.078212954,1
1200,-31.376194,130.77365,-0.08150918,1
1201,-29.670172,133.6147,-0.08581192,1
1202,-25.311703,138.00717,-0.09190104,1
1203,-23.763073,138.30835,-0.09433016,1
1204,-23.348219,138.25394,-0.094758995,1
1205,-22.735533,138.84592,-0.09632048,1
1206,-20.66261,139.5265,-0.09920253,1
1207,-19.945116,141.07748,-0.10153318,1
1208,-18.6208,137.60194,-0.099233165,1
1209,-20.260782,135.44006,-0.095934086,1
1210,-19.622261,133.2338,-0.09350516,1
1211,-18.916676,131.27313,-0.089869134,1
1212,-17.594656,127.69943,-0.08498409,1
1213,-16.052872,122.02208,-0.07723896,1
1214,-15.145193,113.34058,-0.06735242,1
1215,-16.374212,105.92638,-0.058166757,1
1216,-16.447998,101.12339,-0.051620748,1
1217,-14.149466,95.81531,-0.04677527,1
1218,-13.350481,92.744965,-0.043189485,1
1219,-13.404216,90.10083,-0.040062945,1
1220,-14.104815,87.08306,-0.03738561,1
1221,-15.125216,84.50693,-0.035256844,1
1222,-16.288158,80.77138,-0.032142933,1
1223,-18.20366,76.76146,-0.0290113,1
1224,-16.394073,72.20916,-0.026076868,1
1225,-18.50319,66.38889,-0.020825576,1
1226,-19.878166,60.478275,-0.015924014,1
1227,-19.063204,53.476254,-0.0102701485,1
1228,-19.37091,46.398056,-0.004884461,1
1229,-21.10054,39.69716,0.0007273946,1
1230,-20.949041,31.767778,0.0056477096,1
1231,-18.735891,25.62127,0.0115496395,1
1232,-21.245392,18.281649,0.017218016,1
1233,-20.356064,13.001663,0.022315128,1
1234,-19.877157,6.8636303,0.028281644,1
1235,-20.704916,1.0645208,0.033126514,1
1236,-19.508818,-5.6962624,0.03820238,1
1237,-18.166222,-13.9391575,0.044554878,1
1238,-14.593624,-22.19852,0.052112218,1
1239,-16.653975,-30.771702,0.057393488,1
1240,-14.482012,-38.621574,0.062492616,1
1241,-13.663955,-46.573658,0.06771656,1
1242,-16.282875,-21.944595,0.06947217,1
1243,-1.6049212,6.2879086,0.072163455,1
1244,3.3307948,31.28672,0.075934246,1
1245,8.08411,58.176537,0.0778949,1
1246,12.773922,85.5817,0.077063665,1
1247,15.839722,112.79729,0.074442856,1
1248,18.484703,143.81857,0.070547156,1
1249,23.07542,175.1459,0.06458807,1
1250,0.0,0.0,0.0,-1
1251,0.0,0.0,0.0,-1
1252,0.0,0.0,0.0,-1
1253,0.0,0.0,0.0,-1
1254,0.0,0.0,0.0,-1
1255,0.0,0.0,0.0,-1
1256,0.0,0.0,0.0,-1
1257,0.0,0.0,0.0,-1
1258,0.0,0.0,0.0,-1
1259,0.0,0.0,0.0,-1
1260,0.0,0.0,0.0,-1
1261,0.0,0.0,0.0,-1
1262,0.0,0.0,0.0,-1
1263,0.0,0.0,0.0,-1
1264,0.0,0.0,0.0,-1
1265,0.0,0.0,0.0,-1
1266,0.0,0.0,0.0,-1
1267,0.0,0.0,0.0,-1
1268,0.0,0.0,0.0,-1
1269,0.0,0.0,0.0,-1
1270,0.0,0.0,0.0,-1
1271,0.0,0.0,0.0,-1
1272,0.0,0.0,0.0,-1
1273,0.0,0.0,0.0,-1
1274,0.0,0.0,0.0,-1
1275,0.0,0.0,0.0,-1
1276,0.0,0.0,0.0,-1
1277,0.0,0.0,0.0,-1
1278,0.0,0.0,0.0,-1
1279,0.0,0.0,0.0,-1
1280,0.0,0.0,0.0,-1
1281,0.0,0.0,0.0,-1
1282,0.0,0.0,0.0,-1
1283,0.0,0.0,0.0,-1
1284,0.0,0.0,0.0,-1
1285,0.0,0.0,0.0,-1
1286,0.0,0.0,0.0,-1
1287,0.0,0.0,0.0,-1
1288,0.0,0.0,0.0,-1
1289,0.0,0.0,0.0,-1
1290,0.0,0.0,0.0,-1
1291,0.0,0.0,0.0,-1
1292,0.0,0.0,0.0,-1
1293,0.0,0.0,0.0,-1
1294,0.0,0.0,0.0,-1
1295,0.0,0.0,0.0,-1
1296,0.0,0.0,0.0,-1
1297,0.0,0.0,0.0,-1
1298,0.0,0.0,0.0,-1
1299,0.0,0.0,0.0,-1
1300,0.0,0.0,0.0,-1
1301,0.0,0.0,0.0,-1
1302,0.0,0.0,0.0,-1
1303,0.0,0.0,0.0,-1
1304,0.0,0.0,0.0,-1
1305,0.0,0.0,0.0,-1
1306,0.0,0.0,0.0,-1
1307,0.0,0.0,0.0,-1
1308,0.0,0.0,0.0,-1
1309,0.0,0.0,0.0,-1
1310,0.0,0.0,0.0,-1
1311,0.0,0.0,0.0,-1
1312,0.0,0.0,0.0,-1
1313,0.0,0.0,0.0,-1
1314,0.0,0.0,0.0,-1
1315,0.0,0.0,0.0,-1
1316,0.0,0.0,0.0,-1
1317,0.0,0.0,0.0,-1
1318,0.0,0.0,0.0,-1
1319,0.0,0.0,0.0,-1
1320,0.0,0.0,0.0,-1
1321,0.0,0.0,0.0,-1
1322,0.0,0.0,0.0,-1
1323,0.0,0.0,0.0,-1
1324,0.0,0.0,0.0,-1
1325,0.0,0.0,0.0,-1
1326,0.0,0.0,0.0,-1
1327,0.0,0.0,0.0,-1
1328,0.0,0.0,0.0,-1
1329,0.0,0.0,0.0,-1
1330,0.0,0.0,0.0,-1
1331,0.0,0.0,0.0,-1
1332,0.0,0.0,0.0,-1
1333,0.0,0.0,0.0,-1
1334,0.0,0.0,0.0,-1
1335,0.0,0.0,0.0,-1
1336,0.0,0.0,0.0,-1
1337,0.0,0.0,0.0,-1
1338,0.0,0.0,0.0,-1
1339,0.0,0.0,0.0,-1
1340,-111.29405,-138.23514,-0.067520075,1
1341,-100.81307,-114.046455,-0.061228078,1
1342,-88.575966,-85.82614,-0.06052175,1
1343,-81.68559,-88.302086,-0.062458403,1
1344,-69.07179,-84.14133,-0.06808072,1
1345,-60.74263,-84.3976,-0.06426484,1
1346,-55.634815,-78.37931,-0.061006233,1
1347,-48.437675,-66.07378,-0.060692914,1
1348,-41.46656,-51.98907,-0.05991265,1
1349,-38.891457,-42.512672,-0.05237552,1
1350,-36.830265,-34.659725,-0.043170214,1
1351,-33.175865,-33.205173,-0.02740059,1
1352,-29.415413,-41.336983,-0.0033946093,1
1353,-24.913654,-54.30883,0.020523276,1
1354,-18.111824,-61.776306,0.036325365,1
1355,-8.017108,-65.59735,0.048485223,1
1356,0.32115555,-66.03148,0.05861647,1
1357,9.588813,-64.26692,0.06758699,1
1358,18.214901,-59.023148,0.07539719,1
1359,25.982529,-51.104527,0.08106216,1
1360,34.874557,-37.980076,0.08390744,1
1361,47.982162,-23.99936,0.08672325,1
1362,60.540726,-11.170852,0.09025449,1
1363,68.66435,4.1154175,0.08909114,1
1364,77.12308,24.318525,0.082065515,1
1365,88.06494,45.65818,0.07330074,1
1366,98.51447,56.132294,0.07351835,1
1367,108.91863,60.989693,0.07986458,1
1368,117.58553,62.7584,0.08845366,1
1369,127.8589,64.14041,0.09605226,1
1370,139.14738,64.37153,0.10301074,1
1371,0.0,0.0,0.0,-1
1372,0.0,0.0,0.0,-1
1373,0.0,0.0,0.0,-1
1374,0.0,0.0,0.0,-1
1375,0.0,0.0,0.0,-1
1376,0.0,0.0,0.0,-1
1377,0.0,0.0,0.0,-1
1378,147.61504,6.9119234,0.15788342,1
1379,139.45944,5.829107,0.14872563,1
1380,131.41994,8.303554,0.13401006,1
1381,124.324814,13.436625,0.115246676,1
1382,117.00314,17.774714,0.09628702,1
1383,106.88794,17.336304,0.08198263,1
1384,94.95251,14.423067,0.069840945,1
1385,83.367966,13.803418,0.05591001,1
1386,73.50563,14.497208,0.041559663,1
1387,63.705658,14.679502,0.028478727,1
1388,53.224953,14.655723,0.016694732,1
1389,43.520782,16.579876,0.004000227,1
1390,35.73419,20.333572,-0.008669669,1
1391,28.738094,22.5434,-0.018065251,1
1392,20.659424,20.360937,-0.021977298,1
1393,12.337812,15.063087,-0.02114731,1
1394,5.189069,8.772482,-0.017885989,1
1395,-0.054060787,5.4147787,-0.015384007,1
1396,-5.0377626,1.7474298,-0.012644356,1
1397,-8.589472,0.38402462,-0.011494152,1
1398,-11.209299,-0.09439325,-0.010628467,1
1399,-13.112061,-1.028656,-0.008550283,1
1400,-15.0246725,-4.5419016,-0.0031743664,1
1401,-18.053442,-10.938212,0.005640718,1
1402,-21.139626,-16.999617,0.014605464,1
1403,-25.810694,-12.654185,0.011873567,1
1404,-28.843489,-15.260334,0.018029194,1
1405,-31.064182,-12.513675,0.018574193,1
1406,-32.079647,-4.5903196,0.013650966,1
1407,-33.205456,10.564743,0.0032036165,1
1408,-36.260197,30.16566,-0.008480416,1
1409,-37.57873,52.476425,-0.019222956,1
1410,-39.42633,76.31157,-0.029401183,1
1411,-39.783234,92.8293,-0.038435787,1
1412,-31.976326,106.1989,-0.04576235,1
1413,-31.725769,112.25374,-0.049991395,1
1414,-39.727146,107.39311,-0.053671397,1
1415,-52.292072,92.31517,-0.058299758,1
1416,-59.028732,59.37539,-0.060738645,1
1417,-63.743816,55.174126,-0.053856734,1
1418,-64.92801,48.13662,-0.046216704,1
1419,-65.419266,42.27761,-0.03889154,1
1420,-65.62548,41.555275,-0.036238037,1
1421,-63.84269,43.27506,-0.036043882,1
1422,-61.045143,44.534306,-0.03438051,1
1423,-58.26688,43.05383,-0.029738203,1
1424,-55.212524,38.69611,-0.022076266,1
1425,-51.695934,31.143963,-0.011402515,1
1426,-47.740448,21.155426,0.0017185379,1
1427,-44.147026,11.728371,0.014247457,1
1428,-40.817017,6.8073015,0.022090062,1
1429,-37.261833,7.6196585,0.024169557,1
1430,-32.219704,11.732988,0.022855647,1
1431,-26.666382,17.47407,0.020121805,1
1432,-19.992414,23.037506,0.018680759,1
1433,-14.924559,26.89438,0.019414995,1
1434,-9.423253,28.042881,0.02338222,1
1435,-4.4178295,27.672201,0.029288683,1
1436,0.2891364,26.766676,0.03596062,1
1437,5.0548377,25.573858,0.04272468,1
1438,9.805933,23.632883,0.049672153,1
1439,14.804038,20.403404,0.057060365,1
1440,20.024223,15.279781,0.06531673,1
1441,25.512964,7.8169622,0.07488223,1
1442,30.769892,-1.622921,0.08551399,1
1443,35.866177,-13.608761,0.0979385,1
1444,40.15665,-27.926033,0.111363396,1
1445,43.48241,-42.564404,0.1240858,1
1446,45.96468,-56.99096,0.13565657,1
1447,48.73174,-71.83612,0.14675884,1
1448,51.215584,-86.16566,0.15755695,1
1449,52.02655,-100.74804,0.16834201,1
1450,50.157642,-112.94267,0.17670767,1
1451,48.518192,-119.00546,0.17932463,1
1452,46.79818,-120.828285,0.17797327,1
1453,44.70025,-120.62429,0.17478137,1
1454,40.896877,-120.35788,0.17178813,1
1455,35.44486,-119.45468,0.16826998,1
1456,27.801086,-118.63185,0.16529536,1
1457,17.843744,-117.966965,0.16238186,1
1458,5.8158674,-116.756165,0.15934546,1
1459,-8.895658,-115.59205,0.15630561,1
1460,-23.297052,-113.06766,0.1514,1
1461,-36.055786,-107.99733,0.14443159,1
1462,-48.25557,-102.41789,0.1369158,1
1463,-60.219467,-98.19087,0.13048235,1
1464,-72.835205,-95.26271,0.124576345,1
1465,-84.634,-91.83511,0.117216304,1
1466,-94.84405,-86.37395,0.10783706,1
1467,-101.37875,-77.15647,0.09490528,1
1468,-106.48199,-68.11341,0.08244987,1
1469,0.0,0.0,0.0,-1
1470,0.0,0.0,0.0,-1
1471,0.0,0.0,0.0,-1
1472,0.0,0.0,0.0,-1
1473,0.0,0.0,0.0,-1
1474,0.0,0.0,0.0,-1
1475,0.0,0.0,0.0,-1
1476,0.0,0.0,0.0,-1
1477,0.0,0.0,0.0,-1
1478,0.0,0.0,0.0,-1
1479,0.0,0.0,0.0,-1
1480,0.0,0.0,0.0,-1
1481,0.0,0.0,0.0,-1
1482,0.0,0.0,0.0,-1
1483,0.0,0.0,0.0,-1
1484,0.0,0.0,0.0,-1
1485,0.0,0.0,0.0,-1
1486,0.0,0.0,0.0,-1
1487,0.0,0.0,0.0,-1
1488,0.0,0.0,0.0,-1
1489,-71.590706,162.89551,-0.1421086,1
1490,0.0,0.0,0.0,-1
1491,0.0,0.0,0.0,-1
1492,0.0,0.0,0.0,-1
1493,-49.01485,176.9123,-0.13121748,1
1494,-44.060917,176.55376,-0.12502196,1
1495,-38.01192,176.64069,-0.119195156,1
1496,-32.726597,173.27881,-0.11173901,1
1497,-26.798801,169.9735,-0.10465048,1
1498,-20.683434,165.20142,-0.097502425,1
1499,-13.38615,160.46597,-0.09093578,1
1500,-5.6921053,152.73247,-0.08351106,1
1501,2.813098,141.81384,-0.07429622,1
1502,11.023844,128.6553,-0.06386256,1
1503,17.110914,115.52016,-0.054008193,1
1504,22.936642,103.07208,-0.045810387,1
1505,27.744995,92.65121,-0.040300176,1
1506,31.936,83.1706,-0.036122985,1
1507,34.33725,76.684456,-0.034914885,1
1508,36.16559,73.185234,-0.037622757,1
1509,37.761105,72.92858,-0.043466315,1
1510,38.650715,75.620804,-0.052513734,1
1511,38.864555,81.17574,-0.063531935,1
1512,38.324135,88.322105,-0.075719155,1
1513,37.3365,94.89392,-0.08582275,1
1514,34.732002,99.15854,-0.09191994,1
1515,29.774336,101.01194,-0.09532734,1
1516,22.807188,101.140724,-0.0952821,1
1517,13.778102,99.49302,-0.093291044,1
1518,5.732745,96.923904,-0.09050982,1
1519,-4.4828105,94.793785,-0.0873892,1
1520,-11.877081,95.223236,-0.08656178,1
1521,-17.005756,100.00247,-0.08919023,1
1522,-22.616388,103.98021,-0.09216056,1
1523,-26.004906,109.17996,-0.0956267,1
1524,-26.903193,111.99173,-0.09649659,1
1525,-36.200653,122.899376,-0.09830987,1
1526,-38.486237,121.78521,-0.0950815,1
1527,-42.27778,116.7694,-0.087371685,1
1528,-43.98458,109.51952,-0.07769147,1
1529,-45.263237,99.91142,-0.06570316,1
1530,-43.707405,88.74379,-0.052567624,1
1531,-45.85111,75.20149,-0.037352465,1
1532,-45.903305,60.374672,-0.021147955,1
1533,-47.270714,44.85936,-0.004737327,1
1534,-48.427593,30.669455,0.009778643,1
1535,-47.963627,20.632631,0.019691356,1
1536,-45.836063,13.063843,0.026382292,1
1537,-42.35844,6.4459286,0.031302094,1
1538,-39.219734,-0.06801224,0.03640703,1
1539,-36.207233,-6.299858,0.040836446,1
1540,-35.329563,-15.106119,0.047425598,1
1541,-35.156517,-21.139782,0.051408716,1
1542,-33.80894,-24.614357,0.052584603,1
1543,-30.367771,-25.668512,0.05136056,1
1544,-26.72313,-27.445314,0.051201854,1
1545,-23.561882,-30.823706,0.052507184,1
1546,-22.19082,-35.273193,0.05494418,1
1547,-20.395006,-38.123047,0.05468853,1
1548,-18.631561,-39.60502,0.05290813,1
1549,-16.98058,-41.73627,0.05065745,1
1550,-14.109117,-40.001827,0.044870805,1
1551,-10.22814,-37.015163,0.037263434,1
1552,-5.0424194,-31.114674,0.02872989,1
1553,0.32435894,-26.123722,0.0188023,1
1554,4.288636,-22.3049,0.011644081,1
1555,6.0546217,-18.517467,0.004867566,1
1556,9.07547,-15.561083,6.674812e-05,1
1557,11.359244,-11.8345785,-0.004927001,1
1558,13.251659,-7.211298,-0.009932353,1
1559,14.147327,-2.7028475,-0.014034297,1
1560,13.9728775,1.5640287,-0.01758732,1
1561,14.269271,6.161269,-0.020636585,1
1562,15.14159,11.456457,-0.024265632,1
1563,16.38224,16.315294,-0.026996713,1
1564,16.879572,19.648232,-0.027689511,1
1565,17.877998,23.06,-0.029203618,1
1566,18.87279,25.963608,-0.029938843,1
1567,19.833834,27.928524,-0.03085844,1
1568,21.545673,28.742462,-0.029866736,1
1569,23.282091,29.299326,-0.029246824,1
1570,26.092781,29.330769,-0.028151017,1
1571,28.734514,28.110418,-0.026945416,1
1572,32.719044,25.74521,-0.024072737,1
1573,36.71121,21.234785,-0.019450564,1
1574,39.658707,11.9399395,-0.010644899,1
1575,42.48589,1.4590816,-0.00039952435,1
1576,44.529465,-10.126202,0.0102823,1
1577,46.58716,-20.552248,0.01927958,1
1578,46.855236,-26.863007,0.024199137,1
1579,48.891335,-27.794403,0.02356391,1
1580,51.565453,-23.722952,0.017505605,1
1581,54.895416,-16.694616,0.008003669,1
1582,60.050762,-8.040971,-0.00236528,1
1583,66.30719,-0.14706707,-0.010709666,1
1584,69.112724,5.520102,-0.016332854,1
1585,72.61367,10.823511,-0.020580657,1
1586,74.37765,12.448297,-0.021110006,1
1587,76.01576,11.985064,-0.018359194,1
1588,74.68215,9.096013,-0.012936323,1
1589,72.33385,7.3125067,-0.008868322,1
1590,71.50967,9.059736,-0.007469048,1
1591,70.065025,11.846858,-0.007463525,1
1592,68.4768,14.691566,-0.007773311,1
1593,66.07661,16.430332,-0.0073776203,1
1594,62.891483,16.885372,-0.0056815566,1
1595,59.07917,16.19326,-0.0035916974,1
1596,54.774815,16.153843,-0.0027885954,1
1597,50.543583,17.190742,-0.0035372018,1
1598,46.498455,18.414091,-0.0042554718,1
1599,41.838394,17.98611,-0.004699531,1
1600,36.41015,15.919906,-0.0034452518,1
1601,30.694847,12.616499,-0.0018937318,1
1602,24.707998,8.928446,0.00018531922,1
1603,17.84134,4.578518,0.0020550368,1
1604,11.898757,-0.45686722,0.0041460074,1
1605,6.5258765,-5.2874966,0.0054729627,1
1606,1.9769063,-9.116903,0.0063421233,1
1607,-4.846536,-14.8841095,0.007622361,1
1608,-11.385591,-18.96592,0.0077612363,1
1609,-16.964283,-23.587105,0.007717874,1
1610,-19.860756,-27.418,0.007286492,1
1611,-25.040142,-32.150196,0.007640611,1
1612,-29.401047,-36.585964,0.008014178,1
1613,-33.860466,-41.510773,0.008733855,1
1614,-37.102585,-45.69828,0.008526339,1
1615,-39.899933,-49.351818,0.008494428,1
1616,-41.61262,-52.443104,0.0076934025,1
1617,-43.13316,-55.84419,0.007889483,1
1618,-44.481697,-60.21779,0.00947226,1
1619,-44.160408,-64.049995,0.0117632765,1
1620,-45.209137,-67.92058,0.014290612,1
1621,-44.884758,-68.68944,0.014349969,1
1622,-44.87389,-68.19616,0.012768174,1
1623,-44.864265,-66.28186,0.01029133,1
1624,-44.708138,-63.506638,0.007908871,1
1625,-44.556236,-61.31993,0.005909904,1
1626,-45.13621,-57.889267,0.0031304078,1
1627,-44.613415,-51.69737,-0.0017541237,1
1628,-42.324764,-44.802013,-0.006918842,1
1629,-40.043213,-39.71321,-0.009587012,1
1630,-38.482723,-37.15468,-0.010272148,1
1631,-36.518166,-35.56419,-0.009598445,1
1632,-34.127754,-34.276512,-0.00838336,1
1633,-31.672394,-34.427704,-0.006006012,1
1634,-28.966503,-34.750816,-0.003356941,1
1635,-26.424515,-35.301037,-0.00014790148,1
1636,-23.472988,-36.215794,0.0032930626,1
1637,-20.091198,-37.860596,0.0075149983,1
1638,-17.429556,-39.59514,0.011388779,1
1639,-14.721504,-40.349117,0.013862234,1
1640,-12.334253,-40.64643,0.014962046,1
1641,-9.236146,-39.727276,0.014470877,1
1642,-5.3064203,-38.968685,0.013790447,1
1643,0.36383915,-40.28971,0.015047866,1
1644,4.539033,-44.183994,0.01879475,1
1645,8.454698,-49.104492,0.023102209,1
1646,11.386769,-53.020927,0.025824206,1
1647,7.1945734,-45.396397,0.022992333,1
1648,11.077259,-45.399975,0.021393808,1
1649,16.290625,-42.771057,0.017064657,1
1650,21.557686,-40.694607,0.012364691,1
1651,23.454071,-40.668602,0.009706752,1
1652,25.513206,-41.217648,0.00708327,1
1653,27.957201,-40.25466,0.0032969215,1
1654,27.826954,-40.527348,0.00018187636,1
1655,27.569624,-39.968925,-0.0049374616,1
1656,32.39133,-34.287815,-0.013257002,1
1657,33.887035,-30.598171,-0.02088445,1
1658,38.034576,-28.212284,-0.026802083,1
1659,38.46429,-27.203344,-0.031246886,1
1660,40.479984,-24.519592,-0.036543448,1
1661,40.520676,-24.874115,-0.040400833,1
1662,41.40524,-22.75713,-0.045538336,1
1663,44.222492,-20.026323,-0.051172614,1
1664,47.4902,-17.352802,-0.05421566,1
1665,49.02533,-16.737555,-0.05632007,1
1666,51.97355,-16.718472,-0.05446832,1
1667,53.25291,-21.382519,-0.050079264,1
1668,57.652016,-22.873363,-0.04669904,1
1669,56.917423,-26.914402,-0.041197788,1
1670,59.620037,-31.450901,-0.03656916,1
1671,62.09288,-35.67439,-0.03215789,1
1672,63.039894,-37.322544,-0.027656995,1
1673,62.35853,-41.95806,-0.021807028,1
1674,59.39829,-45.480183,-0.013786318,1
1675,56.625294,-49.96994,-0.0064582964,1
1676,51.881683,-57.14727,0.0065481104,1
1677,43.388012,-69.14514,0.022960424,1
1678,38.799316,-78.95446,0.037145164,1
1679,32.485085,-88.20907,0.05128239,1
1680,30.703148,-90.63481,0.0604332,1
1681,30.253021,-91.25657,0.06701986,1
1682,33.514996,-88.39164,0.0722651,1
1683,33.788933,-88.367004,0.077950716,1
1684,34.732204,-85.03505,0.08115666,1
1685,37.530697,-81.56174,0.08295948,1
1686,38.8677,-79.89103,0.08480715,1
1687,38.946175,-77.78203,0.08728856,1
1688,39.45958,-75.3734,0.08856663,1
1689,40.22139,-73.187675,0.08874205,1
1690,40.22685,-71.00431,0.08868223,1
1691,39.640945,-68.434494,0.08866885,1
1692,39.10394,-65.376076,0.087285705,1
1693,39.52094,-61.82135,0.084215336,1
1694,41.161892,-55.062393,0.07927179,1
1695,42.28825,-49.165142,0.07456523,1
1696,41.415077,-46.052864,0.07178245,1
1697,40.104095,-42.397663,0.06776988,1
1698,39.788353,-37.02604,0.06310866,1
1699,38.17819,-33.5733,0.060097866,1
1700,35.753006,-31.437443,0.057424583,1
1701,32.7366,-29.351805,0.05533545,1
1702,29.032923,-29.090952,0.05452092,1
1703,24.108316,-28.944376,0.05470167,1
1704,20.003847,-29.014282,0.054265767,1
1705,15.103491,-30.412045,0.054994583,1
1706,11.580011,-30.57716,0.057230536,1
1707,6.606443,-33.569912,0.058742847,1
1708,2.1449227,-35.901646,0.06025446,1
1709,-2.6262822,-39.79961,0.061936762,1
1710,-7.3942537,-43.11535,0.06363365,1
1711,-10.2596035,-41.682663,0.0641101,1
1712,-12.760475,-40.902706,0.06253423,1
1713,-14.546746,-38.748455,0.057377905,1
1714,-15.041184,-33.3263,0.050180197,1
1715,-14.561415,-26.57762,0.04042319,1
1716,-13.273609,-17.087551,0.02848917,1
1717,-11.175096,-4.322773,0.013248974,1
1718,-8.239797,10.293814,-0.0038551688,1
1719,-6.665593,23.669418,-0.016897563,1
1720,-4.3457155,36.703262,-0.031034533,1
1721,-3.6048343,45.925495,-0.040786795,1
1722,-4.9868536,50.815155,-0.04593175,1
1723,-10.118897,52.210484,-0.045526497,1
1724,-16.387981,48.1892,-0.041673854,1
1725,-23.624844,40.108093,-0.03415359,1
1726,-31.521328,30.606339,-0.02489462,1
1727,-39.213684,23.326996,-0.019452075,1
1728,-45.06901,20.410667,-0.014793723,1
1729,-48.2415,20.770401,-0.0114691695,1
1730,-48.23832,20.067724,-0.011039173,1
1731,-47.334476,19.593967,-0.010978249,1
1732,-46.70813,18.239565,-0.009734785,1
1733,-46.089447,16.97891,-0.008377911,1
1734,-44.659363,16.248323,-0.008538647,1
1735,-41.30153,17.20975,-0.009729793,1
1736,-38.160492,15.874756,-0.00867613,1
1737,-35.94258,11.89163,-0.004750643,1
1738,-34.280098,5.299202,0.001467661,1
1739,-34.93797,-2.0381784,0.008769901,1
1740,-35.06717,-10.347806,0.01700705,1
1741,-34.348446,-14.387275,0.021534532,1
1742,-32.423088,-14.526006,0.021766778,1
1743,-30.953789,-12.641008,0.019727523,1
1744,-28.427753,-8.281397,0.015437057,1
1745,-24.540625,-1.7626638,0.009028466,1
1746,-20.470829,4.225981,0.0033018235,1
1747,-17.052046,6.028736,0.001573331,1
1748,-14.144641,6.8063183,0.0016496142,1
1749,-11.503397,5.009366,0.0039534657,1
1750,-9.894288,1.1595893,0.00847683,1
1751,-9.115304,-3.4791653,0.013462788,1
1752,-8.130719,-7.849142,0.017442754,1
1753,-6.2720556,-11.28057,0.02081705,1
1754,-3.56105,-14.816547,0.023837645,1
1755,-0.6762395,-16.975851,0.024809357,1
1756,3.6052818,-18.193161,0.024632096,1
1757,8.110779,-19.676485,0.02414388,1
1758,12.751759,-22.864168,0.025123645,1
1759,16.892292,-27.486511,0.027238382,1
1760,21.057058,-33.225414,0.030397473,1
1761,24.847689,-40.641144,0.03513047,1
1762,28.043234,-49.66205,0.041483823,1
1763,30.49317,-59.48767,0.048778694,1
1764,33.165573,-69.04828,0.056236614,1
1765,34.82852,-78.074486,0.06323131,1
1766,35.70621,-85.60129,0.06868685,1
1767,36.63036,-91.82423,0.07333413,1
